tweet_text,month_of_tweet
We bought those yesterday in memory of the day my husbands mother lost her battle to cancer six…,5
"radical Islam is biggest threat that the West has faced since the Nazis,call it what you want;but cancer seems about right",3
Listen to Album Preview - Teratoma - Phoenix - #IvoIvanov by Glitchmachines…,10
