tweet_text,month_of_tweet
"Auctions were started for topstikers.eth, roundhousebeacon.eth, slovak-republic.eth, carcinoma.eth and songsking.eth",7
He's undergoing treatment for the relapse squamous cell carcinoma in Saifee Hospital in Mumbai …,9
