tweet_text,month_of_tweet
Innards #teratoma #homunculus @ KU Natural History Museum,4
anterior mediastinal Masses -Lymphoma/Leukemia most common -Germ Cell Tumors (85% Teratoma) -Thymus #CPPS2017 #Tweetiatrician #PulmCC,2
altPersona: examining the taboo of tampering with life. #altpersona #teratoma #homunculus…,4
Ectopic teeth happens less 1% occasionally ovarian teratoma. pic.twitter.com/5zDEyoF1Ky,12
