tweet_text,month_of_tweet
CT Scan Day ... #HodgkinsLymphoma #CTScan #KHCC #CancerFree #Lymphoma #Cancer #FuckCancer…,11
"My father has returned to home from I. C.u. reported pneumonia, nephrological problem, lymphoma.",6
'lymphoma' is now trending in #Karachi pic.twitter.com/muLuLSg0ha,8
""" #BristolMyersSquibb Opdivo gets green light for Hodgkin lymphoma in Europe. Read more: $BMY""",11
""" #BristolMyersSquibb Opdivo gets green light for Hodgkin lymphoma in Europe. Read more: $BMY""",11
""" FDA conditionally approves first new animal drug for treating lymphoma in dogs. """,1
