tweet_text,month_of_tweet
"・・・ The most serious type of #skincancer is melanoma, with South Africa having the…",8
"MWHIV - Heroin overdoses killed more people in US than HIV, melanoma or firearms in 2015 - The opioid epidemic…",12
"MWHIV - Heroin overdoses killed more people in US than HIV, melanoma or firearms in 2015 - The opioid epidemic…",12
"#Stigmabase | ZAHIV - Heroin overdoses killed more people in US than HIV, melanoma or firearms in 2015 - The…",12
Dad and daughter time after a long struggle with melanoma and some… …,10
Melanoma on the way,10
