tweet_text,month_of_tweet
"Sharing sarcoma best practice: Europe, UK & US experts sarcoma & GIST conf. Great presentations by &",2
How Nicky lived will inspire you #ChildhoodCancer #sarcoma #AJourneyOfUnconditionalLove…,7
