tweet_text,month_of_tweet
""" #BristolMyersSquibb Opdivo gets green light for Hodgkin lymphoma in Europe. Read more: $BMY""",11
""" #BristolMyersSquibb Opdivo gets green light for Hodgkin lymphoma in Europe. Read more: $BMY""",11
""" FDA conditionally approves first new animal drug for treating lymphoma in dogs. """,1
'lymphoma' is now trending in #Karachi pic.twitter.com/muLuLSg0ha,8
""" Symptoms of Lymphoma - …"" papag",3
