tweet_text,month_of_tweet
October Breast Cancer supporter @ Love Your Hair Salon & Day Spa …,10
Thank you Peru High School for supporting Ryley and Childhood Cancer… …,2
Why get a #cancer or #Leo #zodiacsign when you can get a huge #crab and #lion…,8
